Time,Title,Rate Limit Remaining,Title_Clean,Sentiment,Sentiment_Score,Topic,Topic_Score
Wed Apr  2 19:50:03 2025,SpaceX Shares Stunning Polar Views From Its Historic Fram2 Mission,999.0,spacex shares stunning polar views from its historic fram2 mission,LABEL_2,0.9157482385635376,hardware,0.6034005880355835
Wed Apr  2 19:50:08 2025,"Andreessen Horowitz is trying to nab a piece of TikTok with Oracle, report says",999.0,andreessen horowitz is trying to nab a piece of tiktok with oracle report says,LABEL_1,0.8971361517906189,AI,0.32832109928131104
Wed Apr  2 19:50:13 2025,Arm aims to capture 50% of data center CPU market in 2025,999.0,arm aims to capture 50 of data center cpu market in 2025,LABEL_1,0.7440811395645142,hardware,0.6568851470947266
Wed Apr  2 19:50:18 2025,How crawlers impact the operations of the Wikimedia projects,999.0,how crawlers impact the operations of the wikimedia projects,LABEL_1,0.8493599891662598,gadgets,0.638512134552002
Wed Apr  2 19:50:23 2025,EuroStack – A European Alternative for Digital Sovereignty,999.0,eurostack  a european alternative for digital sovereignty,LABEL_1,0.8238368034362793,security,0.4097890257835388
Wed Apr  2 19:50:28 2025,"Andy Yen: ""The proposed Swiss surveillance law would be stricter than in the US. We will leave Switzerland if it enters into force.""",999.0,andy yen the proposed swiss surveillance law would be stricter than in the us we will leave switzerland if it enters into force,LABEL_1,0.6294310092926025,security,0.6536431312561035
Wed Apr  2 19:50:33 2025,"""One of the last of Bletchley Park's quiet heroes, Betty Webb, dies at 101""",999.0,one of the last of bletchley parks quiet heroes betty webb dies at 101,LABEL_1,0.6355302929878235,security,0.5266977548599243
Wed Apr  2 19:50:38 2025,Korean Air joins hands with Anduril for autonomous drone development,999.0,korean air joins hands with anduril for autonomous drone development,LABEL_1,0.6948657035827637,gadgets,0.2687920331954956
Wed Apr  2 19:50:43 2025,US officials challenge Ofcom over online safety laws’ impact on free speech,999.0,us officials challenge ofcom over online safety laws impact on free speech,LABEL_1,0.7076128125190735,security,0.5280979871749878
Wed Apr  2 19:50:48 2025,Google’s AI feature on hold in most EU member states due to ‘strict rules’,999.0,googles ai feature on hold in most eu member states due to strict rules,LABEL_1,0.5717746615409851,gadgets,0.3947681784629822
Wed Apr  2 19:50:53 2025,Ghibli effect: ChatGPT usage hits record after rollout of viral feature | Reuters,999.0,ghibli effect chatgpt usage hits record after rollout of viral feature  reuters,LABEL_1,0.7382718324661255,software,0.4805006682872772
Wed Apr  2 19:50:58 2025,Federal judge declares Arkansas social media age-verification law unconstitutional,999.0,federal judge declares arkansas social media ageverification law unconstitutional,LABEL_1,0.5073912739753723,security,0.453421950340271
Wed Apr  2 19:51:03 2025,Aussie Fintech Vroom Exposes PII Records After AWS Misconfiguration,999.0,aussie fintech vroom exposes pii records after aws misconfiguration,LABEL_0,0.5103493928909302,software,0.39381104707717896
Wed Apr  2 19:51:08 2025,"Waste fires are on the rise largely thanks to the lithium-ion batteries in vape pens | Apparently, vaping is a literal dumpster fire",999.0,waste fires are on the rise largely thanks to the lithiumion batteries in vape pens  apparently vaping is a literal dumpster fire,LABEL_0,0.8999344110488892,gadgets,0.4201165437698364
Wed Apr  2 19:51:13 2025,The FAA hiding private jet details might not stop celebrity jet trackers | One jet tracker says he doesn’t rely on the FAA database to identify jets anyway.﻿,999.0,the faa hiding private jet details might not stop celebrity jet trackers  one jet tracker says he doesnt rely on the faa database to identify jets anyway,LABEL_1,0.5937634706497192,security,0.8134674429893494
Wed Apr  2 19:51:18 2025,Windows 11 market share is quickly catching up to Windows 10,999.0,windows 11 market share is quickly catching up to windows 10,LABEL_2,0.5914710760116577,software,0.6315615177154541
Wed Apr  2 19:51:23 2025,This Is How You Get a Chinese EV Into the United States,999.0,this is how you get a chinese ev into the united states,LABEL_1,0.7635400295257568,security,0.4810212254524231
Wed Apr  2 19:51:28 2025,Social Security Website Crashes as DOGE-Linked Disruption at the Agency Continues,999.0,social security website crashes as dogelinked disruption at the agency continues,LABEL_0,0.9320427179336548,security,0.9676418900489807
Wed Apr  2 19:51:33 2025,First 3D-printed train station in Japan was assembled in record time,999.0,first 3dprinted train station in japan was assembled in record time,LABEL_1,0.5127014517784119,hardware,0.8456981182098389
Wed Apr  2 19:51:38 2025,Dutch lawmakers push for ‘red button’ to erase digital footprints,999.0,dutch lawmakers push for red button to erase digital footprints,LABEL_1,0.8043963313102722,security,0.645930826663971
Wed Apr  2 19:51:43 2025,Tesla suffers worst quarter since 2022 as deliveries tumble / Company loses crown of world’s best-selling electric-vehicle maker to China’s BYD,999.0,tesla suffers worst quarter since 2022 as deliveries tumble  company loses crown of worlds bestselling electricvehicle maker to chinas byd,LABEL_0,0.8729633688926697,gadgets,0.29733675718307495
Wed Apr  2 19:51:48 2025,"UFC signs wide-ranging sponsorship deal with Meta, bringing Mark Zuckerberg closer to Dana White",999.0,ufc signs wideranging sponsorship deal with meta bringing mark zuckerberg closer to dana white,LABEL_1,0.8944513201713562,AI,0.49779173731803894
Wed Apr  2 19:51:53 2025,"""Tesla reports 336,000 vehicle deliveries in first quarter, 13% drop from a year ago""",999.0,tesla reports 336000 vehicle deliveries in first quarter 13 drop from a year ago,LABEL_1,0.6478976607322693,AI,0.3043206036090851
Wed Apr  2 19:51:58 2025,Nintendo Switch 2 Is Coming June 5,999.0,nintendo switch 2 is coming june 5,LABEL_1,0.5880368947982788,hardware,0.7059919834136963
Wed Apr  2 19:52:03 2025,The ‘father of the internet’ and hundreds of tech experts worry we’ll rely on AI too much,999.0,the father of the internet and hundreds of tech experts worry well rely on ai too much,LABEL_1,0.5227817893028259,AI,0.9285910129547119
Wed Apr  2 19:52:08 2025,Researchers suggest OpenAI trained AI models on paywalled O'Reilly books,999.0,researchers suggest openai trained ai models on paywalled oreilly books,LABEL_1,0.8714349269866943,AI,0.7619659304618835
Wed Apr  2 19:52:13 2025,India Tech Startups Worth $100 Billion Seen Seeking IPOs by 2027 - Bloomberg,999.0,india tech startups worth 100 billion seen seeking ipos by 2027  bloomberg,LABEL_1,0.5626907348632812,hardware,0.36401212215423584
Wed Apr  2 19:52:18 2025,How to Lock Down Your Phone When Crossing the U.S. Border,999.0,how to lock down your phone when crossing the us border,LABEL_1,0.6948202848434448,security,0.8861892223358154
Wed Apr  2 19:52:24 2025,GPT 4.5 Passes the Turing Test: Study,999.0,gpt 45 passes the turing test study,LABEL_1,0.8085422515869141,software,0.2911701500415802
Wed Apr  2 21:07:05 2025,DOGE accesses federal payroll system and punishes employees who objected | Report: IT officials who fought DOGE access put on leave and under investigation.,999.0,doge accesses federal payroll system and punishes employees who objected  report it officials who fought doge access put on leave and under investigation,LABEL_0,0.7323234677314758,security,0.524329423904419
Wed Apr  2 21:07:10 2025,‘We weren’t stuck’: Nasa astronauts tell of space odyssey and reject claims of neglect | Barry Wilmore and Sunita Williams’ story markedly at odds with abandonment narrative painted by Whitehouse.,999.0,we werent stuck nasa astronauts tell of space odyssey and reject claims of neglect  barry wilmore and sunita williams story markedly at odds with abandonment narrative painted by whitehouse,LABEL_1,0.629098653793335,security,0.5524031519889832
Wed Apr  2 21:07:15 2025,Top Officials Placed on Leave After Denying DOGE Access to Federal Payroll Systems,999.0,top officials placed on leave after denying doge access to federal payroll systems,LABEL_0,0.5585324764251709,security,0.7971818447113037
Wed Apr  2 21:07:20 2025,"macOS Sequoia 15.4 available now, here’s what’s new",999.0,macos sequoia 154 available now heres whats new,LABEL_1,0.8483085632324219,hardware,0.7562181949615479
Wed Apr  2 21:07:25 2025,"In breakthrough, Israeli-led team activates dormant bone marrow cells for transplants",999.0,in breakthrough israeliled team activates dormant bone marrow cells for transplants,LABEL_1,0.6344573497772217,security,0.258360356092453
Wed Apr  2 21:07:30 2025,VMware Workstation auto-updates broken after Broadcom URL redirect,999.0,vmware workstation autoupdates broken after broadcom url redirect,LABEL_0,0.7424581050872803,hardware,0.5558612942695618
Wed Apr  2 21:07:35 2025,"Making the Case to Students That Math Is Important, Even When AI Does It All",999.0,making the case to students that math is important even when ai does it all,LABEL_1,0.5641770958900452,AI,0.9621464610099792
Wed Apr  2 21:07:40 2025,Micron confirms memory price hikes as AI and data center demand surges,999.0,micron confirms memory price hikes as ai and data center demand surges,LABEL_1,0.8289231657981873,AI,0.9209988117218018
Wed Apr  2 21:07:45 2025,A Startup Linked to Peter Thiel Wants to Build the “Next Great City” in Greenland,999.0,a startup linked to peter thiel wants to build the next great city in greenland,LABEL_2,0.9252330660820007,AI,0.263195276260376
Wed Apr  2 21:07:50 2025,"College students are using AI, but they're conflicted about it",999.0,college students are using ai but theyre conflicted about it,LABEL_1,0.6113959550857544,AI,0.792982280254364
Wed Apr  2 21:07:55 2025,"US attorney general announces federal charges, Texas arrest of Tesla crime suspect. Justice Department will be seeking 20 years in prison",999.0,us attorney general announces federal charges texas arrest of tesla crime suspect justice department will be seeking 20 years in prison,LABEL_1,0.7146967649459839,AI,0.5228970646858215
Wed Apr  2 21:08:00 2025,Anthropic will begin sweeping offices for hidden devices as it ramps up security,999.0,anthropic will begin sweeping offices for hidden devices as it ramps up security,LABEL_1,0.8435149788856506,security,0.9294295310974121
Wed Apr  2 21:08:05 2025,OpenAI plans to release a new 'open' AI language model in the coming months | TechCrunch,999.0,openai plans to release a new open ai language model in the coming months  techcrunch,LABEL_1,0.7337816953659058,AI,0.7795343399047852
Wed Apr  2 21:08:10 2025,Ford Patents A Manual Gear Shifter For EVs,999.0,ford patents a manual gear shifter for evs,LABEL_1,0.9165555834770203,hardware,0.7980217337608337
Wed Apr  2 21:08:15 2025,JPMorgan Just Beat Big Tech to a Quantum Breakthrough,999.0,jpmorgan just beat big tech to a quantum breakthrough,LABEL_2,0.6332579255104065,gadgets,0.3552064299583435
Wed Apr  2 21:08:20 2025,"""Oracle buried serious data breach from customers, now hacker has it up for sale | Company remains quiet since denying the attack, even after researchers conclude the breach is real""",999.0,oracle buried serious data breach from customers now hacker has it up for sale  company remains quiet since denying the attack even after researchers conclude the breach is real,LABEL_0,0.6874624490737915,security,0.7201960682868958
Wed Apr  2 21:08:25 2025,X hit by 2.8 billion profile data leak in alleged insider job,999.0,x hit by 28 billion profile data leak in alleged insider job,LABEL_0,0.5783820748329163,security,0.6939159631729126
Wed Apr  2 21:08:30 2025,Tesla car sales in France drop to lowest first-quarter in four years,999.0,tesla car sales in france drop to lowest firstquarter in four years,LABEL_0,0.7005565166473389,AI,0.3496245741844177
Wed Apr  2 21:08:35 2025,Why global tensions are a cybersecurity problem for every business,999.0,why global tensions are a cybersecurity problem for every business,LABEL_0,0.692206621170044,security,0.9899610877037048
Wed Apr  2 21:08:40 2025,Asda's tech separation from Walmart nears £1B as delays mount,999.0,asdas tech separation from walmart nears 1b as delays mount,LABEL_0,0.5137373805046082,security,0.3272484242916107
Wed Apr  2 21:08:45 2025,"""Men’s turn: US scientists unveil a hormone-free male birth control pill! | YCT-529, a hormone-free pill developed by US researchers, has shown 99% effectiveness in trials and is now in human testing.""",999.0,mens turn us scientists unveil a hormonefree male birth control pill  yct529 a hormonefree pill developed by us researchers has shown 99 effectiveness in trials and is now in human testing,LABEL_2,0.641537606716156,security,0.42228859663009644
Wed Apr  2 21:08:50 2025,Coin-sized nuclear 3V battery with 50-year lifespan enters mass production | The company plans to launch a more powerful single-watt version this year,999.0,coinsized nuclear 3v battery with 50year lifespan enters mass production  the company plans to launch a more powerful singlewatt version this year,LABEL_2,0.5610755681991577,hardware,0.7219612002372742
Wed Apr  2 21:08:55 2025,EV chargers now outnumber gas pumps in California as zero-emission vehicles surge | The state accounts for 30 percent of all new zero-emission vehicle sales nationwide,999.0,ev chargers now outnumber gas pumps in california as zeroemission vehicles surge  the state accounts for 30 percent of all new zeroemission vehicle sales nationwide,LABEL_1,0.6136914491653442,gadgets,0.6729891896247864
Wed Apr  2 21:09:00 2025,NASA astronauts open up about being 'stuck' in space for 9 months,999.0,nasa astronauts open up about being stuck in space for 9 months,LABEL_1,0.5920414328575134,gadgets,0.27301010489463806
Wed Apr  2 21:09:05 2025,A stroke survivor speaks again with the help of an experimental brain-computer implant,999.0,a stroke survivor speaks again with the help of an experimental braincomputer implant,LABEL_1,0.7241031527519226,software,0.2927316427230835
Wed Apr  2 21:09:10 2025,"New Microsoft login screens emphasize passkeys and ""passwordless"" authentication",999.0,new microsoft login screens emphasize passkeys and passwordless authentication,LABEL_1,0.8526829481124878,security,0.5878190994262695
Wed Apr  2 21:09:15 2025,OpenAI's new image generator is now available to all users | TechCrunch,999.0,openais new image generator is now available to all users  techcrunch,LABEL_2,0.7626169323921204,software,0.8114103078842163
Wed Apr  2 21:09:20 2025,Woman's Brain Implant Turns Her Thoughts Into Speech in Real Time,999.0,womans brain implant turns her thoughts into speech in real time,LABEL_1,0.8544186353683472,hardware,0.4499541223049164
Wed Apr  2 21:09:25 2025,OnlyFans Sued After Two Guys Realized They Might Not Actually Be Talking to Models | A class action complaint claims OnlyFans is allowing fraud on its platform by letting models use agency chat service to talk to fans,999.0,onlyfans sued after two guys realized they might not actually be talking to models  a class action complaint claims onlyfans is allowing fraud on its platform by letting models use agency chat service to talk to fans,LABEL_0,0.821153461933136,security,0.4689444303512573
Wed Apr  2 21:09:30 2025,Crowdsourced DNA Project Says It Will Shut Down to Protect Users from Rising Authoritarianism | The creator said he is worried about the changing political climate circling the globe.,999.0,crowdsourced dna project says it will shut down to protect users from rising authoritarianism  the creator said he is worried about the changing political climate circling the globe,LABEL_1,0.5037980079650879,security,0.7061838507652283
Wed Apr  2 21:09:35 2025,"World champs of white supremacy — why SA needs online disinformation laws, quick",999.0,world champs of white supremacy  why sa needs online disinformation laws quick,LABEL_0,0.6091863512992859,security,0.544447660446167
Wed Apr  2 21:09:40 2025,"""Texas Lawmakers Just Can’t Quit Solar … Manufacturing, That Is | Tariffs or not, Texas is rapidly becoming an epicenter of domestic solar manufacturing in the US, with an assist from overseas investors.""",999.0,texas lawmakers just cant quit solar  manufacturing that is  tariffs or not texas is rapidly becoming an epicenter of domestic solar manufacturing in the us with an assist from overseas investors,LABEL_2,0.5064839720726013,security,0.4246102571487427
Wed Apr  2 21:09:45 2025,Papers and patents are becoming less disruptive over time,999.0,papers and patents are becoming less disruptive over time,LABEL_1,0.5885993838310242,security,0.5412471294403076
Wed Apr  2 21:09:50 2025,Apple backports zero-day patches to older iPhones and Macs,999.0,apple backports zeroday patches to older iphones and macs,LABEL_1,0.7228959798812866,software,0.56195068359375
Wed Apr  2 21:09:55 2025,Vacheron Constantin Has Made the World’s Most Complicated Wristwatch,999.0,vacheron constantin has made the worlds most complicated wristwatch,LABEL_2,0.9167103171348572,hardware,0.6107245087623596
Wed Apr  2 21:10:00 2025,Scientists merge two 'impossible' materials into new artificial structure,999.0,scientists merge two impossible materials into new artificial structure,LABEL_1,0.6762920022010803,AI,0.5721952319145203
Wed Apr  2 21:10:05 2025,"We are finally beginning to understand how LLMs work: No, they don't simply predict word after word",999.0,we are finally beginning to understand how llms work no they dont simply predict word after word,LABEL_1,0.5871615409851074,software,0.5770592093467712
Wed Apr  2 21:10:10 2025,Mercedes Weighs Pulling US Entry-Level Cars Over Tariffs,999.0,mercedes weighs pulling us entrylevel cars over tariffs,LABEL_1,0.6019988059997559,hardware,0.7016471028327942
Wed Apr  2 21:10:15 2025,Japan enforces law for swift removal of defamatory online posts,999.0,japan enforces law for swift removal of defamatory online posts,LABEL_1,0.766144335269928,security,0.4683437645435333
Wed Apr  2 21:10:20 2025,Charging electric vehicles 5x faster in subfreezing temps,999.0,charging electric vehicles 5x faster in subfreezing temps,LABEL_2,0.7611103057861328,gadgets,0.5300858020782471
Wed Apr  2 21:10:25 2025,The threat of US–centric social media,999.0,the threat of uscentric social media,LABEL_0,0.49773648381233215,security,0.5371630787849426
Wed Apr  2 21:10:30 2025,Artificial Intelligence: A Deadly Love Affair with a Chatbot,999.0,artificial intelligence a deadly love affair with a chatbot,LABEL_1,0.5337092876434326,AI,0.7177416682243347
Wed Apr  2 21:10:35 2025,"NaNoWriMo shut down after AI, content moderation scandals",999.0,nanowrimo shut down after ai content moderation scandals,LABEL_0,0.640799880027771,AI,0.7041357159614563
Wed Apr  2 21:10:40 2025,"With Section 230 Repeal, Dems and Media Offer Trump New Censorship Tools",999.0,with section 230 repeal dems and media offer trump new censorship tools,LABEL_1,0.585205614566803,gadgets,0.3157692551612854
Wed Apr  2 21:10:45 2025,I tried the VR headset that puts domestic abusers in victims’ shoes,999.0,i tried the vr headset that puts domestic abusers in victims shoes,LABEL_0,0.626401424407959,hardware,0.703480064868927
Wed Apr  2 21:10:50 2025,"Starliner’s flight to the space station was far wilder than most of us thought | ""Hey, this is a very precarious situation we're in.""",999.0,starliners flight to the space station was far wilder than most of us thought  hey this is a very precarious situation were in,LABEL_1,0.4502936601638794,hardware,0.3428695499897003
Wed Apr  2 21:10:55 2025,How Meta’s Upcoming $1000+ Smart Glasses with a Screen Will Work,999.0,how metas upcoming 1000 smart glasses with a screen will work,LABEL_1,0.7350837588310242,gadgets,0.5062198638916016
Wed Apr  2 21:11:00 2025,4chan’s DOGE-inspired April Fools’ prank leaves posters seething,999.0,4chans dogeinspired april fools prank leaves posters seething,LABEL_1,0.615460991859436,gadgets,0.32955992221832275
Wed Apr  2 21:11:05 2025,"Meta loses its AI research head, as billions in investments hang in the balance",999.0,meta loses its ai research head as billions in investments hang in the balance,LABEL_0,0.5375699996948242,AI,0.8954325914382935
Wed Apr  2 21:11:10 2025,Viral Studio Ghibli-style AI images showcase power – and copyright concerns – of ChatGPT update,999.0,viral studio ghiblistyle ai images showcase power  and copyright concerns  of chatgpt update,LABEL_1,0.7102393507957458,AI,0.5383227467536926
Wed Apr  2 21:11:15 2025,Cheap TVs’ incessant advertising reaches troubling new lows,999.0,cheap tvs incessant advertising reaches troubling new lows,LABEL_0,0.9280730485916138,gadgets,0.4938841462135315
Wed Apr  2 21:11:20 2025,"Waltz and staff used Gmail for government communications, officials say",999.0,waltz and staff used gmail for government communications officials say,LABEL_1,0.8078099489212036,software,0.6218803524971008
Wed Apr  2 21:11:25 2025,"BYD Announces Home Solar-Powered Humanoid Robot for $10,000",999.0,byd announces home solarpowered humanoid robot for 10000,LABEL_1,0.708865761756897,hardware,0.5613810420036316
Wed Apr  2 21:11:30 2025,"""Cross-post: I’m a former CIA officer, National Security Council staffer, and diplomat – AMA about Signalgate""",999.0,crosspost im a former cia officer national security council staffer and diplomat  ama about signalgate,LABEL_1,0.8575809597969055,security,0.9127793908119202
Wed Apr  2 21:11:35 2025,Intel announces 18A process node has entered risk production — crucial milestone comes as company ramps to Panther Lake chips,999.0,intel announces 18a process node has entered risk production  crucial milestone comes as company ramps to panther lake chips,LABEL_2,0.5115513205528259,security,0.5527588725090027
Wed Apr  2 21:11:40 2025,Brain waves become spoken words in AI breakthrough for paralysis,999.0,brain waves become spoken words in ai breakthrough for paralysis,LABEL_1,0.790837824344635,AI,0.9678629040718079
Wed Apr  2 21:11:45 2025,"One of Australia’s oldest wind farms turns 20 today, and will live on for another decade",999.0,one of australias oldest wind farms turns 20 today and will live on for another decade,LABEL_2,0.6939939260482788,security,0.3538978695869446
Wed Apr  2 21:11:50 2025,"""Tech’s big anxiety: fewer jobs, lower pay, more AI""",999.0,techs big anxiety fewer jobs lower pay more ai,LABEL_0,0.6882169246673584,AI,0.37271785736083984
Wed Apr  2 21:11:55 2025,"""Crosspost: I’m a former CIA officer, National Security Council staffer, and diplomat – AMA about Signalgate""",999.0,crosspost im a former cia officer national security council staffer and diplomat  ama about signalgate,LABEL_1,0.8575809597969055,security,0.9127793908119202
Wed Apr  2 21:12:00 2025,Former Sony Exec Says It's About Time For PlayStation to Reconsider Its Focus on Cutting-Edge Graphics,999.0,former sony exec says its about time for playstation to reconsider its focus on cuttingedge graphics,LABEL_1,0.78330397605896,hardware,0.4076648950576782
Wed Apr  2 21:12:05 2025,"ZeniMax workers union votes to authorize a strike against Microsoft over stalled contract negotiations | After nearly two years of negotiations, a contract agreement still hasn't been reached.",999.0,zenimax workers union votes to authorize a strike against microsoft over stalled contract negotiations  after nearly two years of negotiations a contract agreement still hasnt been reached,LABEL_0,0.653934895992279,software,0.6576095819473267
Wed Apr  2 21:12:10 2025,Nikola founder says nearly $2 million in political donations he and his wife gave to President Donald Trump had nothing to do with his pardon,999.0,nikola founder says nearly 2 million in political donations he and his wife gave to president donald trump had nothing to do with his pardon,LABEL_1,0.7247439622879028,software,0.5369527339935303
Wed Apr  2 21:12:15 2025,Japan's Rapidus gears up for test production of next-generation chips,999.0,japans rapidus gears up for test production of nextgeneration chips,LABEL_1,0.9056629538536072,hardware,0.6512426733970642
Wed Apr  2 21:12:20 2025,Nintendo has moved beyond specs | The company is as popular as it has ever been — and it owes it to leaving the technological arms race behind,999.0,nintendo has moved beyond specs  the company is as popular as it has ever been  and it owes it to leaving the technological arms race behind,LABEL_2,0.892217755317688,security,0.25311973690986633
Wed Apr  2 21:12:25 2025,Trump Sets Up New Office To Manage CHIPS Act And Speed Up Investments,999.0,trump sets up new office to manage chips act and speed up investments,LABEL_1,0.8475819230079651,gadgets,0.44561365246772766
Wed Apr  2 21:12:30 2025,Police told not to close investigations until they have used facial recognition,999.0,police told not to close investigations until they have used facial recognition,LABEL_1,0.6199040412902832,security,0.6895129084587097
Wed Apr  2 21:12:35 2025,Lightmatter says it's ready to ship chip-to-chip optical highways as early as summer,999.0,lightmatter says its ready to ship chiptochip optical highways as early as summer,LABEL_1,0.8559088706970215,hardware,0.3170660138130188
Wed Apr  2 21:12:40 2025,SpaceX Shares Stunning Polar Views From Its Historic Fram2 Mission,999.0,spacex shares stunning polar views from its historic fram2 mission,LABEL_2,0.9157482385635376,hardware,0.6034005880355835
Wed Apr  2 21:12:45 2025,"Andreessen Horowitz is trying to nab a piece of TikTok with Oracle, report says",999.0,andreessen horowitz is trying to nab a piece of tiktok with oracle report says,LABEL_1,0.8971361517906189,AI,0.32832109928131104
Wed Apr  2 21:12:50 2025,Arm aims to capture 50% of data center CPU market in 2025,999.0,arm aims to capture 50 of data center cpu market in 2025,LABEL_1,0.7440811395645142,hardware,0.6568851470947266
Wed Apr  2 21:12:55 2025,How crawlers impact the operations of the Wikimedia projects,999.0,how crawlers impact the operations of the wikimedia projects,LABEL_1,0.8493599891662598,gadgets,0.638512134552002
Wed Apr  2 21:13:00 2025,EuroStack – A European Alternative for Digital Sovereignty,999.0,eurostack  a european alternative for digital sovereignty,LABEL_1,0.8238368034362793,security,0.4097890257835388
Wed Apr  2 21:13:05 2025,"Andy Yen: ""The proposed Swiss surveillance law would be stricter than in the US. We will leave Switzerland if it enters into force.""",999.0,andy yen the proposed swiss surveillance law would be stricter than in the us we will leave switzerland if it enters into force,LABEL_1,0.6294310092926025,security,0.6536431312561035
Wed Apr  2 21:40:36 2025,"In breakthrough, Israeli-led team activates dormant bone marrow cells for transplants",999.0,in breakthrough israeliled team activates dormant bone marrow cells for transplants,LABEL_1,0.6344573497772217,security,0.258360356092453
Wed Apr  2 21:40:41 2025,VMware Workstation auto-updates broken after Broadcom URL redirect,999.0,vmware workstation autoupdates broken after broadcom url redirect,LABEL_0,0.7424581050872803,hardware,0.5558612942695618
Wed Apr  2 21:40:46 2025,"Making the Case to Students That Math Is Important, Even When AI Does It All",999.0,making the case to students that math is important even when ai does it all,LABEL_1,0.5641770958900452,AI,0.9621464610099792
Wed Apr  2 21:40:51 2025,Micron confirms memory price hikes as AI and data center demand surges,999.0,micron confirms memory price hikes as ai and data center demand surges,LABEL_1,0.8289231657981873,AI,0.9209988117218018
Wed Apr  2 21:40:56 2025,A Startup Linked to Peter Thiel Wants to Build the “Next Great City” in Greenland,999.0,a startup linked to peter thiel wants to build the next great city in greenland,LABEL_2,0.9252330660820007,AI,0.263195276260376
Wed Apr  2 21:41:01 2025,"College students are using AI, but they're conflicted about it",999.0,college students are using ai but theyre conflicted about it,LABEL_1,0.6113959550857544,AI,0.792982280254364
Wed Apr  2 21:41:06 2025,"US attorney general announces federal charges, Texas arrest of Tesla crime suspect. Justice Department will be seeking 20 years in prison",999.0,us attorney general announces federal charges texas arrest of tesla crime suspect justice department will be seeking 20 years in prison,LABEL_1,0.7146967649459839,AI,0.5228970646858215
Wed Apr  2 21:41:11 2025,Anthropic will begin sweeping offices for hidden devices as it ramps up security,999.0,anthropic will begin sweeping offices for hidden devices as it ramps up security,LABEL_1,0.8435149788856506,security,0.9294295310974121
Wed Apr  2 21:41:16 2025,OpenAI plans to release a new 'open' AI language model in the coming months | TechCrunch,999.0,openai plans to release a new open ai language model in the coming months  techcrunch,LABEL_1,0.7337816953659058,AI,0.7795343399047852
Wed Apr  2 21:41:21 2025,Ford Patents A Manual Gear Shifter For EVs,999.0,ford patents a manual gear shifter for evs,LABEL_1,0.9165555834770203,hardware,0.7980217337608337
Wed Apr  2 21:41:26 2025,JPMorgan Just Beat Big Tech to a Quantum Breakthrough,999.0,jpmorgan just beat big tech to a quantum breakthrough,LABEL_2,0.6332579255104065,gadgets,0.3552064299583435
Wed Apr  2 21:41:31 2025,"""Oracle buried serious data breach from customers, now hacker has it up for sale | Company remains quiet since denying the attack, even after researchers conclude the breach is real""",999.0,oracle buried serious data breach from customers now hacker has it up for sale  company remains quiet since denying the attack even after researchers conclude the breach is real,LABEL_0,0.6874624490737915,security,0.7201960682868958
Wed Apr  2 21:41:36 2025,X hit by 2.8 billion profile data leak in alleged insider job,999.0,x hit by 28 billion profile data leak in alleged insider job,LABEL_0,0.5783820748329163,security,0.6939159631729126
Wed Apr  2 21:41:41 2025,Tesla car sales in France drop to lowest first-quarter in four years,999.0,tesla car sales in france drop to lowest firstquarter in four years,LABEL_0,0.7005565166473389,AI,0.3496245741844177
Wed Apr  2 21:41:46 2025,Why global tensions are a cybersecurity problem for every business,999.0,why global tensions are a cybersecurity problem for every business,LABEL_0,0.692206621170044,security,0.9899610877037048
Wed Apr  2 21:41:51 2025,Asda's tech separation from Walmart nears £1B as delays mount,999.0,asdas tech separation from walmart nears 1b as delays mount,LABEL_0,0.5137373805046082,security,0.3272484242916107
Wed Apr  2 21:41:56 2025,"""Men’s turn: US scientists unveil a hormone-free male birth control pill! | YCT-529, a hormone-free pill developed by US researchers, has shown 99% effectiveness in trials and is now in human testing.""",999.0,mens turn us scientists unveil a hormonefree male birth control pill  yct529 a hormonefree pill developed by us researchers has shown 99 effectiveness in trials and is now in human testing,LABEL_2,0.641537606716156,security,0.42228859663009644
Wed Apr  2 21:42:01 2025,Coin-sized nuclear 3V battery with 50-year lifespan enters mass production | The company plans to launch a more powerful single-watt version this year,999.0,coinsized nuclear 3v battery with 50year lifespan enters mass production  the company plans to launch a more powerful singlewatt version this year,LABEL_2,0.5610755681991577,hardware,0.7219612002372742
Wed Apr  2 21:42:06 2025,EV chargers now outnumber gas pumps in California as zero-emission vehicles surge | The state accounts for 30 percent of all new zero-emission vehicle sales nationwide,999.0,ev chargers now outnumber gas pumps in california as zeroemission vehicles surge  the state accounts for 30 percent of all new zeroemission vehicle sales nationwide,LABEL_1,0.6136914491653442,gadgets,0.6729891896247864
Wed Apr  2 21:42:11 2025,NASA astronauts open up about being 'stuck' in space for 9 months,999.0,nasa astronauts open up about being stuck in space for 9 months,LABEL_1,0.5920414328575134,gadgets,0.27301010489463806
Wed Apr  2 21:42:16 2025,A stroke survivor speaks again with the help of an experimental brain-computer implant,999.0,a stroke survivor speaks again with the help of an experimental braincomputer implant,LABEL_1,0.7241031527519226,software,0.2927316427230835
Wed Apr  2 21:42:21 2025,"New Microsoft login screens emphasize passkeys and ""passwordless"" authentication",999.0,new microsoft login screens emphasize passkeys and passwordless authentication,LABEL_1,0.8526829481124878,security,0.5878190994262695
